id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
GK_EN_0062,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a principle of the Indian Constitution?,Secularism,Socialism,Federalism,Judicial Review,B,Socialism,Socialism is not a principle of the Indian Constitution; it is a policy objective.,"The Indian Constitution is based on principles such as secularism, federalism, and judicial review, but socialism is a policy that has been incorporated through various amendments and not a constitutional principle.",2026-09-14 11:10:19
GK_EN_0063,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following statements about the Council of Ministers in India is incorrect?,The Council of Ministers is headed by the Prime Minister.,The Council of Ministers is responsible to the Lok Sabha.,"The Council of Ministers consists of the Cabinet, the Cabinet Ministers, and the Deputy Ministers.",The Council of Ministers includes the President of India.,D,The Council of Ministers includes the President of India.,The President of India is not a part of the Council of Ministers.,"The Council of Ministers is a part of the executive branch of the government and includes only ministers appointed by the President, who is the head of the executive but not a part of it.",2026-09-14 11:10:19
GK_EN_0064,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a power of the Speaker of the Lok Sabha?,Presiding over the proceedings of the Lok Sabha,Exercising control over the business of the House,Appointing members to various parliamentary committees,Impeaching the President of India,D,Impeaching the President of India,The Speaker of the Lok Sabha has no power to impeach the President of India.,"The Speaker of the Lok Sabha has several important roles but does not have the power to impeach the President, which is a power vested in the Parliament as a whole under Article 361 of the Constitution.",2026-09-14 11:10:19
GK_EN_0065,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a feature of the Panchayati Raj system in India?,Elected representatives,Self-governance at the local level,Federal structure,Election of Gram Panchayat members,C,Federal structure,The Panchayati Raj system is not based on a federal structure but rather on decentralized local governance.,"The Panchayati Raj system is a form of local self-governance in rural areas, where representatives are elected to manage local affairs. It is not a federal structure but an extension of the state government's authority.",2026-09-14 11:10:19
GK_EN_0066,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a feature of the Indian Constitution’s Fundamental Rights?,Equality before the law,Protection of civil liberties,Right to vote,Right to freedom of speech and expression,C,Right to vote,The right to vote is not a fundamental right under the Indian Constitution.,The right to vote is a civic right and is not explicitly mentioned in the Fundamental Rights Part of the Constitution. It is a right that is derived from the Constitution and is protected under Article 324.,2026-09-14 11:10:19
GK_EN_0067,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following statements about the Supreme Court of India is incorrect?,It is the highest court in India.,It has the power to declare a law unconstitutional.,Its judges are appointed by the President of India.,It has the power to initiate criminal proceedings against the President of India.,D,It has the power to initiate criminal proceedings against the President of India.,The Supreme Court of India does not have the power to initiate criminal proceedings against the President of India.,"The Supreme Court can declare laws unconstitutional and can initiate proceedings against other public functionaries, but it does not have the authority to initiate criminal proceedings against the President of India, which is a power reserved for the Parliament under Article 143 of the Constitution.",2026-09-14 11:10:19
GK_EN_0068,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a feature of the Indian Constitution’s Directive Principles of State Policy?,They are binding on the government.,They are not enforceable in courts.,They are meant to guide the state in its policy-making.,They were incorporated to promote social and economic justice.,A,They are binding on the government.,The Directive Principles are not enforceable in courts and are not binding on the government.,"The Directive Principles are meant to provide a framework for the state's policies but are not enforceable in courts. They are binding only in the sense that they are a guide for the state, but the government is not legally obligated to follow them.",2026-09-14 11:10:19
GK_EN_0069,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a characteristic of a Quasi-judicial body in India?,It has the power to decide cases.,It has the power to enforce its decisions.,It is established by law.,It is an independent body.,B,It has the power to enforce its decisions.,Quasi-judicial bodies do not have the power to enforce their decisions.,"Quasi-judicial bodies, such as tribunals, have the power to decide cases and make determinations, but they do not have the power to enforce their decisions, which is typically the domain of executive or administrative bodies.",2026-09-14 11:10:19
GK_EN_0070,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a feature of the Indian Constitution’s Emergency Provisions?,It can be invoked by the President.,It can suspend certain fundamental rights.,It can be declared in case of war or external aggression.,It can be declared by the Prime Minister.,D,It can be declared by the Prime Minister.,"The Emergency Provisions can be declared by the President, not the Prime Minister.","The Emergency Provisions of the Indian Constitution can be declared by the President in case of war, external aggression, internal disturbance, or a situation threatening the sovereignty and integrity of India. The Prime Minister does not have this power.",2026-09-14 11:10:19
GK_EN_0071,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following Five Year Plans of India focused on self-reliance and import substitution?,First Five Year Plan,Second Five Year Plan,Third Five Year Plan,Fourth Five Year Plan,A,First Five Year Plan,The First Five Year Plan (1951-1956) emphasized self-reliance and import substitution as a means to boost domestic production.,"The First Five Year Plan was initiated by the newly independent India to focus on industrialization and self-reliance, aiming to reduce dependency on imports and promote domestic production.",2026-09-14 11:10:38
GK_EN_0072,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a feature of the Reserve Bank of India (RBI)?,It is a commercial bank,It can print currency notes,It is an international organization,It is controlled by the Government of India,B,It can print currency notes,"The Reserve Bank of India has the authority to print currency notes, which is a crucial function of the central bank.","The RBI is responsible for printing and issuing currency notes in India, making it a central bank and not a commercial bank or an international organization.",2026-09-14 11:10:38
GK_EN_0073,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is NOT a sector that the Indian economy has traditionally focused on?,Agriculture,Manufacturing,Tourism,Services,C,Tourism,"Tourism has not traditionally been a primary focus of the Indian economy, unlike agriculture, manufacturing, and services.","While India has seen significant growth in the tourism sector, it has not been a traditional economic pillar as agriculture, manufacturing, and services have been.",2026-09-14 11:10:38
GK_EN_0074,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a goal of the National Manufacturing Policy (NMP) in India?,To increase agricultural production,To boost manufacturing and exports,To reduce the population,To enhance educational standards,B,To boost manufacturing and exports,The National Manufacturing Policy aims to promote the growth of manufacturing and increase the country's exports.,The National Manufacturing Policy is focused on creating a favorable environment for manufacturing industries to boost production and enhance India's global market presence through increased exports.,2026-09-14 11:10:38
GK_EN_0075,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is NOT a characteristic of the Indian banking sector?,Bank nationalization,Public sector dominance,Private sector participation,Internationalization,D,Internationalization,The Indian banking sector has not traditionally focused on international operations to the same extent as some other countries.,"While the Indian banking sector has seen some international operations, it has not been a major characteristic compared to nationalization, public sector dominance, and private sector participation.",2026-09-14 11:10:38
